route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
9,1,35769211,Retiro (LM),3576,1,10
9,2,35769221,Retiro (LM),3576,1,10
9,3,35769231,Retiro (LM),3576,1,10
9,1,35779111,J.L. Suárez,3577,0,9
9,2,35779121,J.L. Suárez,3577,0,9
9,3,35779131,J.L. Suárez,3577,0,9
9,1,35789211,Retiro (LM),3578,1,10
9,2,35789221,Retiro (LM),3578,1,10
9,3,35789231,Retiro (LM),3578,1,10
9,1,35799111,J.L. Suárez,3579,0,9
9,2,35799121,J.L. Suárez,3579,0,9
9,3,35799131,J.L. Suárez,3579,0,9
9,1,35809211,Retiro (LM),3580,1,10
9,2,35809221,Retiro (LM),3580,1,10
9,3,35809231,Retiro (LM),3580,1,10
9,1,35819111,J.L. Suárez,3581,0,9
9,2,35819121,J.L. Suárez,3581,0,9
9,3,35819131,J.L. Suárez,3581,0,9
9,1,35829211,Retiro (LM),3582,1,10
9,2,35829221,Retiro (LM),3582,1,10
9,3,35829231,Retiro (LM),3582,1,10
9,1,35839111,J.L. Suárez,3583,0,9
9,2,35839121,J.L. Suárez,3583,0,9
9,3,35839131,J.L. Suárez,3583,0,9
9,1,35849211,Retiro (LM),3584,1,10
9,2,35849221,Retiro (LM),3584,1,10
9,3,35849231,Retiro (LM),3584,1,10
9,1,35859111,J.L. Suárez,3585,0,9
9,2,35859121,J.L. Suárez,3585,0,9
9,3,35859131,J.L. Suárez,3585,0,9
9,1,35869211,Retiro (LM),3586,1,10
9,2,35869221,Retiro (LM),3586,1,10
9,3,35869231,Retiro (LM),3586,1,10
9,1,35879111,J.L. Suárez,3587,0,9
9,2,35879121,J.L. Suárez,3587,0,9
9,3,35879131,J.L. Suárez,3587,0,9
9,1,35889211,Retiro (LM),3588,1,10
9,2,35889221,Retiro (LM),3588,1,10
9,3,35889231,Retiro (LM),3588,1,10
9,1,35899111,J.L. Suárez,3589,0,9
9,2,35899121,J.L. Suárez,3589,0,9
9,3,35899131,J.L. Suárez,3589,0,9
9,1,35909211,Retiro (LM),3590,1,10
9,2,35909221,Retiro (LM),3590,1,10
9,3,35909231,Retiro (LM),3590,1,10
9,1,35919111,J.L. Suárez,3591,0,9
9,2,35919121,J.L. Suárez,3591,0,9
9,3,35919131,J.L. Suárez,3591,0,9
9,1,35929211,Retiro (LM),3592,1,10
9,2,35929221,Retiro (LM),3592,1,10
9,3,35929231,Retiro (LM),3592,1,10
9,1,35939111,J.L. Suárez,3593,0,9
9,2,35939121,J.L. Suárez,3593,0,9
9,3,35939131,J.L. Suárez,3593,0,9
9,1,35949211,Retiro (LM),3594,1,10
9,2,35949221,Retiro (LM),3594,1,10
9,3,35949231,Retiro (LM),3594,1,10
9,1,35959111,J.L. Suárez,3595,0,9
9,2,35959121,J.L. Suárez,3595,0,9
9,3,35959131,J.L. Suárez,3595,0,9
9,1,35969211,Retiro (LM),3596,1,10
9,2,35969221,Retiro (LM),3596,1,10
9,3,35969231,Retiro (LM),3596,1,10
9,1,35979111,J.L. Suárez,3597,0,9
9,2,35979121,J.L. Suárez,3597,0,9
9,3,35979131,J.L. Suárez,3597,0,9
9,1,35989211,Retiro (LM),3598,1,10
9,2,35989221,Retiro (LM),3598,1,10
9,3,35989231,Retiro (LM),3598,1,10
9,1,35999111,J.L. Suárez,3599,0,9
9,2,35999121,J.L. Suárez,3599,0,9
9,3,35999131,J.L. Suárez,3599,0,9
9,1,36009211,Retiro (LM),3600,1,10
9,2,36009221,Retiro (LM),3600,1,10
9,3,36009231,Retiro (LM),3600,1,10
9,1,36019111,J.L. Suárez,3601,0,9
9,2,36019121,J.L. Suárez,3601,0,9
9,3,36019131,J.L. Suárez,3601,0,9
9,1,36029211,Retiro (LM),3602,1,10
9,2,36029221,Retiro (LM),3602,1,10
9,3,36029231,Retiro (LM),3602,1,10
9,1,36039111,J.L. Suárez,3603,0,9
9,2,36039121,J.L. Suárez,3603,0,9
9,3,36039131,J.L. Suárez,3603,0,9
9,1,36049211,Retiro (LM),3604,1,10
9,2,36049221,Retiro (LM),3604,1,10
9,3,36049231,Retiro (LM),3604,1,10
9,1,36059111,J.L. Suárez,3605,0,9
9,2,36059121,J.L. Suárez,3605,0,9
9,3,36059131,J.L. Suárez,3605,0,9
9,1,36069211,Retiro (LM),3606,1,10
9,2,36069221,Retiro (LM),3606,1,10
9,3,36069231,Retiro (LM),3606,1,10
9,1,36079111,J.L. Suárez,3607,0,9
9,2,36079121,J.L. Suárez,3607,0,9
9,3,36079131,J.L. Suárez,3607,0,9
9,1,36089211,Retiro (LM),3608,1,10
9,2,36089221,Retiro (LM),3608,1,10
9,3,36089231,Retiro (LM),3608,1,10
9,1,36099111,J.L. Suárez,3609,0,9
9,2,36099121,J.L. Suárez,3609,0,9
9,3,36099131,J.L. Suárez,3609,0,9
9,1,36109211,Retiro (LM),3610,1,10
9,2,36109221,Retiro (LM),3610,1,10
9,3,36109231,Retiro (LM),3610,1,10
9,1,36119111,J.L. Suárez,3611,0,9
9,2,36119121,Chilavert,3611,0,9
9,3,36119131,Chilavert,3611,0,9
9,1,36129211,Retiro (LM),3612,1,10
9,2,36129221,Retiro (LM),3612,1,10
9,3,36129231,Retiro (LM),3612,1,10
9,1,36139111,J.L. Suárez,3613,0,9
9,2,36139121,Villa Ballester,3613,0,9
9,3,36139131,Villa Ballester,3613,0,9
9,1,36149211,Retiro (LM),3614,1,10
9,1,36159111,J.L. Suárez,3615,0,9
9,1,36169211,Retiro (LM),3616,1,10
9,1,36179111,J.L. Suárez,3617,0,9
9,1,36189211,Retiro (LM),3618,1,10
9,1,36199111,J.L. Suárez,3619,0,9
9,1,36209211,Retiro (LM),3620,1,10
9,1,36219111,J.L. Suárez,3621,0,9
9,1,36229211,Retiro (LM),3622,1,10
9,1,36239111,J.L. Suárez,3623,0,9
9,1,36249211,Retiro (LM),3624,1,10
9,1,36259111,J.L. Suárez,3625,0,9
9,1,36269211,Retiro (LM),3626,1,10
9,1,36279111,J.L. Suárez,3627,0,9
9,1,36289211,Retiro (LM),3628,1,10
9,1,36299111,J.L. Suárez,3629,0,9
9,1,36309211,Retiro (LM),3630,1,10
9,1,36319111,J.L. Suárez,3631,0,9
9,1,36329211,Retiro (LM),3632,1,10
9,1,36339111,J.L. Suárez,3633,0,9
9,1,36349211,Retiro (LM),3634,1,10
9,1,36359111,J.L. Suárez,3635,0,9
9,1,36369211,Retiro (LM),3636,1,10
9,1,36379111,J.L. Suárez,3637,0,9
9,1,36389211,Retiro (LM),3638,1,10
9,1,36399111,J.L. Suárez,3639,0,9
9,1,36409211,Retiro (LM),3640,1,10
9,1,36419111,J.L. Suárez,3641,0,9
9,1,36429211,Retiro (LM),3642,1,10
9,1,36439111,J.L. Suárez,3643,0,9
9,1,36449211,Retiro (LM),3644,1,10
9,1,36459111,J.L. Suárez,3645,0,9
9,1,36469211,Retiro (LM),3646,1,10
9,1,36479111,J.L. Suárez,3647,0,9
9,1,36489211,Retiro (LM),3648,1,10
9,1,36499111,J.L. Suárez,3649,0,9
9,1,36509211,Retiro (LM),3650,1,10
9,1,36519111,J.L. Suárez,3651,0,9
9,1,36529211,Retiro (LM),3652,1,10
9,1,36539111,Villa Ballester,3653,0,9
9,1,36549211,Retiro (LM),3654,1,10
9,1,36559111,San Andrés,3655,0,9
9,1,36569211,Retiro (LM),3656,1,10
9,1,36579111,L.M.Drago,3657,0,9
11,2,400511121,La Plata,4005,0,11
11,2,401211221,Constitución,4012,1,12
11,2,401311121,La Plata,4013,0,11
11,2,401611221,Constitución,4016,1,12
11,2,402011221,Constitución,4020,1,12
11,2,402111121,La Plata,4021,0,11
11,2,402411221,Constitución,4024,1,12
11,1,402811211,Constitución,4028,1,12
11,2,402911121,La Plata,4029,0,11
11,1,403111111,La Plata,4031,0,11
11,1,403211211,Constitución,4032,1,12
11,2,403211221,Constitución,4032,1,12
11,1,403511111,La Plata,4035,0,11
11,1,403611211,Constitución,4036,1,12
11,2,403711121,La Plata,4037,0,11
11,2,404011221,Constitución,4040,1,12
11,1,404311111,La Plata,4043,0,11
11,1,404411211,Constitución,4044,1,12
11,2,404511121,La Plata,4045,0,11
11,2,404811221,Constitución,4048,1,12
11,1,405111111,La Plata,4051,0,11
11,1,405211211,Constitución,4052,1,12
11,2,405311121,La Plata,4053,0,11
11,2,405511124,La Plata (SEMIRÁPIDO),4055,0,11
11,2,405611221,Constitución,4056,1,12
11,1,405911111,La Plata,4059,0,11
11,1,406011211,Constitución,4060,1,12
11,2,406111121,La Plata,4061,0,11
11,2,406411221,Constitución,4064,1,12
11,1,406711111,La Plata,4067,0,11
11,1,406811211,Constitución,4068,1,12
11,2,406911121,La Plata,4069,0,11
11,2,407211221,Constitución,4072,1,12
11,1,407511111,La Plata,4075,0,11
11,1,407611211,Constitución,4076,1,12
11,2,407711121,La Plata,4077,0,11
11,2,408011221,Constitución,4080,1,12
11,1,408311111,La Plata,4083,0,11
11,1,408411211,Constitución,4084,1,12
11,2,408511121,La Plata,4085,0,11
11,2,408811221,Constitución,4088,1,12
11,1,409111111,La Plata,4091,0,11
11,1,409211211,Constitución,4092,1,12
11,2,409311121,La Plata,4093,0,11
11,2,409611221,Constitución,4096,1,12
11,1,409911111,La Plata,4099,0,11
11,1,410011211,Constitución,4100,1,12
11,2,410111121,La Plata,4101,0,11
11,3,410211231,Constitución,4102,1,12
11,3,410311131,La Plata,4103,0,11
11,2,410411221,Constitución,4104,1,12
11,3,410411231,Constitución,4104,1,12
11,3,410611231,Constitución,4106,1,12
11,1,410711111,La Plata,4107,0,11
11,3,410711131,La Plata,4107,0,11
11,1,410811211,Constitución,4108,1,12
11,2,410911121,La Plata,4109,0,11
11,3,411011231,Constitución,4110,1,12
11,3,411111131,La Plata,4111,0,11
11,2,411211221,Constitución,4112,1,12
11,2,411311121,Berazategui,4113,0,11
11,3,411411231,Constitución,4114,1,12
11,1,411511111,La Plata,4115,0,11
11,3,411511131,La Plata,4115,0,11
11,1,411611211,Constitución,4116,1,12
11,2,411711121,La Plata,4117,0,11
11,3,411711134,La Plata (SEMIRÁPIDO),4117,0,11
11,3,411811231,Constitución,4118,1,12
11,3,411911131,La Plata,4119,0,11
11,2,412011221,Constitución,4120,1,12
11,3,412211231,Constitución,4122,1,12
11,1,412311111,La Plata,4123,0,11
11,3,412311131,La Plata,4123,0,11
11,1,412411211,Constitución,4124,1,12
11,2,412511121,La Plata,4125,0,11
11,3,412611231,Constitución,4126,1,12
11,3,412711131,La Plata,4127,0,11
11,2,412811221,Constitución,4128,1,12
11,3,413011231,Constitución,4130,1,12
11,1,413111111,La Plata,4131,0,11
11,3,413111131,La Plata,4131,0,11
11,1,413211211,Constitución,4132,1,12
11,2,413211221,Constitución,4132,1,12
11,2,413311121,La Plata,4133,0,11
11,3,413411231,Constitución,4134,1,12
11,3,413511131,La Plata,4135,0,11
11,2,413611221,Constitución,4136,1,12
11,3,413811231,Constitución,4138,1,12
11,1,413911111,La Plata,4139,0,11
11,3,413911131,La Plata,4139,0,11
11,1,414011211,Constitución,4140,1,12
11,2,414111121,La Plata,4141,0,11
11,3,414211231,Constitución,4142,1,12
11,3,414311131,La Plata,4143,0,11
11,2,414411221,Constitución,4144,1,12
11,3,414611231,Constitución,4146,1,12
11,1,414711111,La Plata,4147,0,11
11,3,414711131,La Plata,4147,0,11
11,1,414811211,Constitución,4148,1,12
11,2,414911121,La Plata,4149,0,11
11,3,415011231,Constitución,4150,1,12
11,3,415111131,La Plata,4151,0,11
11,2,415211221,Constitución,4152,1,12
11,3,415411231,Constitución,4154,1,12
11,1,415511111,La Plata,4155,0,11
11,3,415511131,La Plata,4155,0,11
11,1,415611211,Constitución,4156,1,12
11,2,415711121,La Plata,4157,0,11
11,3,415811231,Constitución,4158,1,12
11,1,415911111,Berazategui,4159,0,11
11,3,415911131,La Plata,4159,0,11
11,2,416011221,Constitución,4160,1,12
11,3,416211231,Constitución,4162,1,12
11,1,416311111,La Plata,4163,0,11
11,3,416311131,La Plata,4163,0,11
11,1,416411211,Constitución,4164,1,12
11,2,416511121,La Plata,4165,0,11
11,3,416611231,Constitución,4166,1,12
11,3,416711131,La Plata,4167,0,11
11,2,416811221,Constitución,4168,1,12
11,3,417011231,Constitución,4170,1,12
11,1,417111111,La Plata,4171,0,11
11,3,417111131,La Plata,4171,0,11
11,1,417211211,Constitución,4172,1,12
11,2,417311121,La Plata,4173,0,11
11,3,417411231,Constitución,4174,1,12
11,3,417511131,La Plata,4175,0,11
11,1,417611211,Constitución,4176,1,12
11,2,417611221,Constitución,4176,1,12
11,3,417811231,Constitución,4178,1,12
11,1,417911111,La Plata,4179,0,11
11,3,417911131,La Plata,4179,0,11
11,1,418011211,Constitución,4180,1,12
11,3,418011234,Constitución (SEMIRÁPIDO),4180,1,12
11,2,418111121,La Plata,4181,0,11
11,3,418211231,Constitución,4182,1,12
11,3,418311131,La Plata,4183,0,11
11,2,418411221,Constitución,4184,1,12
11,3,418611231,Constitución,4186,1,12
11,1,418711111,La Plata,4187,0,11
11,3,418711131,La Plata,4187,0,11
11,1,418811211,Constitución,4188,1,12
11,2,418911121,La Plata,4189,0,11
11,3,419011231,Constitución,4190,1,12
11,3,419111131,La Plata,4191,0,11
11,2,419211221,Constitución,4192,1,12
11,3,419311131,Berazategui,4193,0,11
11,3,419411231,Constitución,4194,1,12
11,1,419511111,La Plata,4195,0,11
11,3,419511131,La Plata,4195,0,11
11,1,419611211,Constitución,4196,1,12
11,3,419611231,Constitución,4196,1,12
11,2,419711121,La Plata,4197,0,11
11,1,419911111,Berazategui,4199,0,11
11,2,420011221,Constitución,4200,1,12
11,1,420311111,La Plata,4203,0,11
11,1,420411211,Constitución,4204,1,12
11,2,420511121,La Plata,4205,0,11
11,2,420811221,Constitución,4208,1,12
11,1,421111111,La Plata,4211,0,11
11,1,421211211,Constitución,4212,1,12
11,2,421311121,La Plata,4213,0,11
11,1,421611211,Constitución,4216,1,12
11,2,421611221,Constitución,4216,1,12
11,1,421911111,La Plata,4219,0,11
11,1,422011211,Constitución,4220,1,12
11,2,422111121,La Plata,4221,0,11
11,2,422411221,Constitución,4224,1,12
11,1,422711111,La Plata,4227,0,11
11,1,422811211,Constitución,4228,1,12
11,2,422911121,La Plata,4229,0,11
11,2,423211221,Constitución,4232,1,12
11,1,423511111,La Plata,4235,0,11
11,1,423611211,Constitución,4236,1,12
11,2,423611224,Constitución (SEMIRÁPIDO),4236,1,12
11,2,423711121,La Plata,4237,0,11
11,2,424011221,Constitución,4240,1,12
11,1,424311111,La Plata,4243,0,11
11,1,424411211,Constitución,4244,1,12
11,2,424511121,La Plata,4245,0,11
11,2,424811221,Constitución,4248,1,12
11,1,425111111,La Plata,4251,0,11
11,1,425211211,Constitución,4252,1,12
11,2,425311121,La Plata,4253,0,11
11,2,425611221,Constitución,4256,1,12
11,2,425711121,Berazategui,4257,0,11
11,1,425911111,La Plata,4259,0,11
11,1,426011211,Constitución,4260,1,12
11,2,426111121,La Plata,4261,0,11
11,2,426411221,Constitución,4264,1,12
11,2,426511121,Berazategui,4265,0,11
11,1,426711111,La Plata,4267,0,11
11,1,426811211,Constitución,4268,1,12
11,2,427211221,Constitución,4272,1,12
11,1,427511111,La Plata,4275,0,11
11,1,427611211,Constitución,4276,1,12
11,1,428311111,La Plata,4283,0,11
11,1,428411211,Constitución,4284,1,12
11,1,429111111,La Plata,4291,0,11
11,1,429211211,Constitución,4292,1,12
11,1,429911111,La Plata,4299,0,11
11,1,430011211,Constitución,4300,1,12
11,1,430711111,La Plata,4307,0,11
11,1,430811211,Constitución,4308,1,12
11,1,431511111,La Plata,4315,0,11
11,1,431611211,Constitución,4316,1,12
11,1,432311111,La Plata,4323,0,11
11,1,432411211,Constitución,4324,1,12
11,1,433111111,La Plata,4331,0,11
11,1,433211211,Constitución,4332,1,12
11,1,434011211,Berazategui,4340,1,12
11,1,434811211,Constitución,4348,1,12
11,1,434911111,La Plata,4349,0,11
11,1,435311111,Quilmes,4353,0,11
11,1,435611211,Constitución,4356,1,12
11,1,435711111,La Plata,4357,0,11
13,3,200513131,Bosques-Q,2005,0,13
13,3,200813231,Constitución,2008,1,14
13,2,200913121,Bosques-Q,2009,0,13
13,3,200913131,Bosques-Q,2009,0,13
13,3,201213231,Constitución,2012,1,14
13,3,201313131,Bosques-Q,2013,0,13
13,3,201613231,Constitución,2016,1,14
13,2,201713121,Bosques-Q,2017,0,13
13,3,201713131,Bosques-Q,2017,0,13
13,3,202013231,Constitución,2020,1,14
13,3,202113131,Bosques-Q,2021,0,13
13,3,202413231,Constitución,2024,1,14
13,2,202513121,Bosques-Q,2025,0,13
13,3,202513131,Bosques-Q,2025,0,13
13,2,202813221,Constitución,2028,1,14
13,3,202813231,Constitución,2028,1,14
13,3,202913131,Bosques-Q,2029,0,13
13,3,203213231,Constitución,2032,1,14
13,1,203313111,Bosques-Q,2033,0,13
13,2,203313121,Bosques-Q,2033,0,13
13,3,203313131,Bosques-Q,2033,0,13
13,2,203613221,Constitución,2036,1,14
13,3,203613231,Constitución,2036,1,14
13,3,203713131,Bosques-Q,2037,0,13
13,1,203913111,Bosques-Q,2039,0,13
13,1,204013211,Constitución,2040,1,14
13,3,204013231,Constitución,2040,1,14
13,2,204113121,Bosques-Q,2041,0,13
13,3,204113131,Bosques-Q,2041,0,13
13,2,204413221,Constitución,2044,1,14
13,3,204413231,Constitución,2044,1,14
13,3,204513131,Bosques-Q,2045,0,13
13,1,204713111,Bosques-Q,2047,0,13
13,1,204813211,Constitución,2048,1,14
13,3,204813231,Constitución,2048,1,14
13,2,204913121,Bosques-Q,2049,0,13
13,3,204913131,Bosques-Q,2049,0,13
13,2,205213221,Constitución,2052,1,14
13,3,205213231,Constitución,2052,1,14
13,3,205313131,Bosques-Q,2053,0,13
13,1,205513111,Bosques-Q,2055,0,13
13,1,205613211,Constitución,2056,1,14
13,3,205613231,Constitución,2056,1,14
13,2,205713121,Bosques-Q,2057,0,13
13,3,205713131,Bosques-Q,2057,0,13
13,2,206013221,Constitución,2060,1,14
13,3,206013231,Constitución,2060,1,14
13,3,206113131,Bosques-Q,2061,0,13
13,1,206313111,Bosques-Q,2063,0,13
13,1,206413211,Constitución,2064,1,14
13,3,206413231,Constitución,2064,1,14
13,2,206513121,Bosques-Q,2065,0,13
13,3,206513131,Bosques-Q,2065,0,13
13,2,206813221,Constitución,2068,1,14
13,3,206813231,Constitución,2068,1,14
13,3,206913131,Bosques-Q,2069,0,13
13,1,207113111,Bosques-Q,2071,0,13
13,1,207213211,Constitución,2072,1,14
13,3,207213231,Constitución,2072,1,14
13,2,207313121,Bosques-Q,2073,0,13
13,3,207313131,Bosques-Q,2073,0,13
13,2,207613221,Constitución,2076,1,14
13,3,207613231,Constitución,2076,1,14
13,3,207713131,Bosques-Q,2077,0,13
13,1,207913111,Bosques-Q,2079,0,13
13,1,208013211,Constitución,2080,1,14
13,3,208013231,Constitución,2080,1,14
13,2,208113121,Bosques-Q,2081,0,13
13,3,208113131,Bosques-Q,2081,0,13
13,2,208413221,Constitución,2084,1,14
13,3,208413231,Constitución,2084,1,14
13,3,208513131,Bosques-Q,2085,0,13
13,1,208713111,Bosques-Q,2087,0,13
13,1,208813211,Constitución,2088,1,14
13,3,208813231,Constitución,2088,1,14
13,2,208913121,Bosques-Q,2089,0,13
13,3,208913131,Bosques-Q,2089,0,13
13,2,209213221,Constitución,2092,1,14
13,3,209213231,Constitución,2092,1,14
13,1,209513111,Bosques-Q,2095,0,13
13,1,209613211,Constitución,2096,1,14
13,2,209713121,Bosques-Q,2097,0,13
13,2,210013221,Constitución,2100,1,14
13,1,210313111,Bosques-Q,2103,0,13
13,1,210413211,Constitución,2104,1,14
13,2,210513121,Bosques-Q,2105,0,13
13,2,210813221,Constitución,2108,1,14
13,1,211113111,Bosques-Q,2111,0,13
13,1,211213211,Constitución,2112,1,14
13,2,211613221,Constitución,2116,1,14
13,1,211913111,Bosques-Q,2119,0,13
13,1,212013211,Constitución,2120,1,14
13,2,212113121,Bosques-Q,2121,0,13
13,2,212413221,Constitución,2124,1,14
13,1,212713111,Bosques-Q,2127,0,13
13,1,212813211,Constitución,2128,1,14
13,2,212913121,Bosques-Q,2129,0,13
13,1,213513111,Bosques-Q,2135,0,13
13,1,213613211,Constitución,2136,1,14
13,2,213713121,Bosques-Q,2137,0,13
13,2,214013221,Constitución,2140,1,14
13,1,214313111,Bosques-Q,2143,0,13
13,1,214413211,Constitución,2144,1,14
13,2,214513121,Bosques-Q,2145,0,13
13,2,214813221,Constitución,2148,1,14
13,1,215113111,Bosques-Q,2151,0,13
13,1,215213211,Constitución,2152,1,14
13,2,215313121,Bosques-Q,2153,0,13
13,2,215613221,Constitución,2156,1,14
13,1,216013211,Constitución,2160,1,14
13,2,216113121,Bosques-Q,2161,0,13
13,2,216413221,Constitución,2164,1,14
13,1,216713111,Bosques-Q,2167,0,13
13,2,216913121,Bosques-Q,2169,0,13
13,2,217213221,Constitución,2172,1,14
13,1,217513111,Bosques-Q,2175,0,13
13,1,217613211,Constitución,2176,1,14
13,2,217713121,Bosques-Q,2177,0,13
13,2,218013221,Constitución,2180,1,14
13,1,218313111,Bosques-Q,2183,0,13
13,1,218413211,Constitución,2184,1,14
13,2,218513121,Bosques-Q,2185,0,13
13,2,218813221,Constitución,2188,1,14
13,1,219113111,Bosques-Q,2191,0,13
13,1,219213211,Constitución,2192,1,14
13,2,219313121,Bosques-Q,2193,0,13
13,2,219613221,Constitución,2196,1,14
13,1,220013211,Constitución,2200,1,14
13,2,220113121,Bosques-Q,2201,0,13
13,2,220413221,Constitución,2204,1,14
13,1,220713111,Bosques-Q,2207,0,13
13,2,220913121,Bosques-Q,2209,0,13
13,2,221213221,Constitución,2212,1,14
13,1,221513111,Bosques-Q,2215,0,13
13,1,221613211,Constitución,2216,1,14
13,2,221713121,Bosques-Q,2217,0,13
13,2,222013221,Constitución,2220,1,14
13,1,222313111,Bosques-Q,2223,0,13
13,1,222413211,Constitución,2224,1,14
13,2,222513121,Bosques-Q,2225,0,13
13,2,222813221,Constitución,2228,1,14
13,1,223113111,Bosques-Q,2231,0,13
13,1,223213211,Constitución,2232,1,14
13,2,223313121,Bosques-Q,2233,0,13
13,2,223613221,Constitución,2236,1,14
13,1,223913111,Bosques-Q,2239,0,13
13,1,224013211,Constitución,2240,1,14
13,2,224113121,Bosques-Q,2241,0,13
13,2,224413221,Constitución,2244,1,14
13,1,224713111,Bosques-Q,2247,0,13
13,1,224813211,Constitución,2248,1,14
13,2,224913121,Bosques-Q,2249,0,13
13,2,225213221,Constitución,2252,1,14
13,1,225513111,Bosques-Q,2255,0,13
13,1,225613211,Constitución,2256,1,14
13,2,226013221,Constitución,2260,1,14
13,1,226313111,Bosques-Q,2263,0,13
13,1,226413211,Constitución,2264,1,14
13,2,226813221,Constitución,2268,1,14
13,1,227113111,Bosques-Q,2271,0,13
13,1,227213211,Constitución,2272,1,14
13,1,227913111,Bosques-Q,2279,0,13
13,1,228013211,Constitución,2280,1,14
13,1,228713111,Bosques-Q,2287,0,13
13,1,228813211,Constitución,2288,1,14
13,1,229513111,Bosques-Q,2295,0,13
13,1,229613211,Constitución,2296,1,14
13,1,230313111,Bosques-Q,2303,0,13
13,1,230413211,Constitución,2304,1,14
13,1,231113111,Bosques-Q,2311,0,13
13,1,231213211,Constitución,2312,1,14
13,1,231913111,Bosques-Q,2319,0,13
13,1,232013211,Constitución,2320,1,14
13,1,232713111,Bosques-Q,2327,0,13
13,1,232813211,Constitución,2328,1,14
13,1,233513111,Bosques-Q,2335,0,13
13,1,233613211,Constitución,2336,1,14
13,1,234413211,Constitución,2344,1,14
13,1,235213211,Constitución,2352,1,14
13,1,235313111,Bosques-Q,2353,0,13
15,3,100415231,Constitución,1004,1,16
15,2,100615221,Constitución,1006,1,16
15,3,100615231,Constitución,1006,1,16
15,3,100915131,Bosques-T,1009,0,15
15,2,101015221,Constitución,1010,1,16
15,3,101015231,Constitución,1010,1,16
15,3,101315131,Bosques-T,1013,0,15
15,2,101415221,Constitución,1014,1,16
15,3,101415231,Constitución,1014,1,16
15,2,101515121,Bosques-T,1015,0,15
15,3,101715131,Bosques-T,1017,0,15
15,2,101815221,Constitución,1018,1,16
15,3,101815231,Constitución,1018,1,16
15,2,101915121,Bosques-T,1019,0,15
15,3,102115131,Bosques-T,1021,0,15
15,2,102215221,Constitución,1022,1,16
15,3,102215231,Constitución,1022,1,16
15,2,102315121,Bosques-T,1023,0,15
15,3,102515131,Claypole,1025,0,15
15,2,102615221,Constitución,1026,1,16
15,3,102615231,Constitución,1026,1,16
15,2,102715121,Bosques-T,1027,0,15
15,3,102915131,Bosques-T,1029,0,15
15,2,103015221,Constitución,1030,1,16
15,3,103015231,Constitución,1030,1,16
15,2,103115121,Bosques-T,1031,0,15
15,3,103315131,Claypole,1033,0,15
15,1,103415211,Constitución,1034,1,16
15,2,103415221,Constitución,1034,1,16
15,3,103415231,Constitución,1034,1,16
15,2,103515121,Bosques-T,1035,0,15
15,1,103715114,Bosques-T (SEMIRÁPIDO),1037,0,15
15,3,103715131,Bosques-T,1037,0,15
15,1,103815211,Constitución,1038,1,16
15,2,103815221,Constitución,1038,1,16
15,3,103815231,Constitución,1038,1,16
15,2,103915121,Bosques-T,1039,0,15
15,1,104115111,Bosques-T,1041,0,15
15,3,104115131,Claypole,1041,0,15
15,1,104215214,Constitución (SEMIRÁPIDO),1042,1,16
15,2,104215221,Constitución,1042,1,16
15,3,104215231,Constitución,1042,1,16
15,2,104315121,Bosques-T,1043,0,15
15,1,104515114,Bosques-T (SEMIRÁPIDO),1045,0,15
15,3,104515131,Bosques-T,1045,0,15
15,1,104615211,Constitución,1046,1,16
15,2,104615221,Constitución,1046,1,16
15,3,104615231,Constitución,1046,1,16
15,2,104715121,Bosques-T,1047,0,15
15,1,104915111,Bosques-T,1049,0,15
15,3,104915131,Claypole,1049,0,15
15,1,105015214,Constitución (SEMIRÁPIDO),1050,1,16
15,2,105015221,Constitución,1050,1,16
15,3,105015231,Constitución,1050,1,16
15,2,105115121,Bosques-T,1051,0,15
15,1,105315114,Bosques-T (SEMIRÁPIDO),1053,0,15
15,3,105315131,Bosques-T,1053,0,15
15,1,105415211,Constitución,1054,1,16
15,2,105415221,Constitución,1054,1,16
15,3,105415231,Constitución,1054,1,16
15,2,105515121,Bosques-T,1055,0,15
15,1,105715111,Bosques-T,1057,0,15
15,3,105715131,Claypole,1057,0,15
15,1,105815214,Constitución (SEMIRÁPIDO),1058,1,16
15,2,105815221,Constitución,1058,1,16
15,3,105815231,Constitución,1058,1,16
15,2,105915121,Bosques-T,1059,0,15
15,1,106115114,Bosques-T (SEMIRÁPIDO),1061,0,15
15,3,106115131,Bosques-T,1061,0,15
15,1,106215211,Constitución,1062,1,16
15,2,106215221,Constitución,1062,1,16
15,3,106215231,Constitución,1062,1,16
15,2,106315121,Bosques-T,1063,0,15
15,1,106515111,Bosques-T,1065,0,15
15,3,106515131,Claypole,1065,0,15
15,1,106615214,Constitución (SEMIRÁPIDO),1066,1,16
15,2,106615221,Constitución,1066,1,16
15,3,106615231,Constitución,1066,1,16
15,2,106715121,Claypole,1067,0,15
15,1,106915114,Bosques-T (SEMIRÁPIDO),1069,0,15
15,3,106915131,Bosques-T,1069,0,15
15,1,107015211,Constitución,1070,1,16
15,2,107015221,Constitución,1070,1,16
15,3,107015231,Constitución,1070,1,16
15,2,107115121,Bosques-T,1071,0,15
15,1,107315111,Bosques-T,1073,0,15
15,3,107315131,Claypole,1073,0,15
15,1,107415214,Constitución (SEMIRÁPIDO),1074,1,16
15,2,107415221,Constitución,1074,1,16
15,3,107415231,Constitución,1074,1,16
15,2,107515121,Claypole,1075,0,15
