stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
205869,,"1774 VIAMONTE",,-34.600804,-58.392351,,,,,America/Argentina/Buenos_Aires,
6434128384,,"HERNANDO DE MAGALLANES 3401-3449",,-34.709039,-58.428044,,,,,America/Argentina/Buenos_Aires,
6434113544,,"JOSÉ MARÍA MORENO 1-31",,-34.701333,-58.39243,,,,,America/Argentina/Buenos_Aires,
201484,,"370 FIGUEROA D. APOLINARIO CORONEL",,-34.604589,-58.445977,,,,,America/Argentina/Buenos_Aires,
205619,,"953 ESQUIU",,-34.6519,-58.417123,,,,,America/Argentina/Buenos_Aires,
6434100486,,"SANTIAGO PLAUL 2193",,-34.691735,-58.409565,,,,,America/Argentina/Buenos_Aires,
6408107544,,"GENERAL PEDRO DÍAZ 2599-2799",,-34.593312,-58.66216,,,,,America/Argentina/Buenos_Aires,
202636,,"2416 WARNES AV.",,-34.596295,-58.47065,,,,,America/Argentina/Buenos_Aires,
6840124011,,"AVENIDA MILITAR 3873",,-34.624698,-58.549642,,,,,America/Argentina/Buenos_Aires,
6410119317,,"EMILIO CIPOLLETTI 275",,-34.628203,-58.661608,,,,,America/Argentina/Buenos_Aires,
6861105894,,"MARIANO PELLIZA 2995",,-34.514657,-58.506198,,,,,America/Argentina/Buenos_Aires,
6427128550,,"CARRASCO 2295",,-34.676475,-58.575635,,,,,America/Argentina/Buenos_Aires,
6490103947,,"MANUELA PEDRAZA 3700-3798",,-34.73733,-58.47546,,,,,America/Argentina/Buenos_Aires,
6412106979,,"SANTIAGO DE COMPOSTELA Y MANUEL DE PINAZO",,-34.51199,-58.754565,,,,,America/Argentina/Buenos_Aires,
6805105867,,"AVENIDA DE LOS CONSTITUYENTES 3073-3099",,-34.448005,-58.670012,,,,,America/Argentina/Buenos_Aires,
6840101819,,"AVENIDA LOPE DE VEGA 2199-2225",,-34.610945,-58.529336,,,,,America/Argentina/Buenos_Aires,
6441108484,,"AVENIDA 520_CALLE 116",,-34.882666,-57.974039,,,,,America/Argentina/Buenos_Aires,
6441110892,,"CALLE 54_AVENIDA 7",,-34.916872,-57.947073,,,,,America/Argentina/Buenos_Aires,
6658104970,,"LEBENSOHN 334",,-34.709833,-58.270971,,,,,America/Argentina/Buenos_Aires,
6490117702,,"DOCTOR JORGE MELBER 1701-1799",,-34.806256,-58.421146,,,,,America/Argentina/Buenos_Aires,
6245127678,,"AVENIDA ALMIRANTE BROWN_PROPULSORA",,-34.844379,-57.932516,,,,,America/Argentina/Buenos_Aires,
6568134005,,"LEANDRO N. ALEM 1700-1798",,-34.644313,-58.632262,,,,,America/Argentina/Buenos_Aires,
6515114306,,"AVENIDA DEL LIBERTADOR GENERAL SAN MARTÍN 1300-1398",,-34.493311,-58.656023,,,,,America/Argentina/Buenos_Aires,
6658108993,,"DEÁN FUNES 200-298",,-34.707216,-58.276559,,,,,America/Argentina/Buenos_Aires,
6408127272,,"EVA PERÓN 900-970",,-34.603,-58.637531,,,,,America/Argentina/Buenos_Aires,
6434119131,,"EVA PERÓN 2702-2800",,-34.715975,-58.370232,,,,,America/Argentina/Buenos_Aires,
6427108799,,"AVENIDA CAMINO DE CINTURA 99-199",,-34.667535,-58.598927,,,,,America/Argentina/Buenos_Aires,
6805130322,,"CESPEDES 599-799",,-34.436264,-58.671215,,,,,America/Argentina/Buenos_Aires,
691107213,,"AVENIDA RIGOLLEAU 1999-2099",,-34.776613,-58.237339,,,,,America/Argentina/Buenos_Aires,
6658115643,,"AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 1852",,-34.762908,-58.330333,,,,,America/Argentina/Buenos_Aires,
6490112008,,"AVENIDA EVA PERÓN 6452-6500",,-34.750516,-58.339598,,,,,America/Argentina/Buenos_Aires,
206183,,"5216 ARTIGAS JOSE GERVASIO GRAL.",,-34.579236,-58.501497,,,,,America/Argentina/Buenos_Aires,
6490106403,,"ALSINA 1816-1898",,-34.757873,-58.395811,,,,,America/Argentina/Buenos_Aires,
6756116131,,"AVENIDA SUCRE 2775",,-34.472115,-58.55547,,,,,America/Argentina/Buenos_Aires,
6434117695,,"AVENIDA TENIENTE GENERAL DONATO ÁLVAREZ 4789-4799",,-34.728676,-58.346266,,,,,America/Argentina/Buenos_Aires,
6515120245,,"PERITO MORENO 3799-3999",,-34.495921,-58.684474,,,,,America/Argentina/Buenos_Aires,
6408119419,,"VERAGUA 4400-4544",,-34.617998,-58.652593,,,,,America/Argentina/Buenos_Aires,
628128679,,"LEROUX 2017-2099",,-34.793264,-58.347156,,,,,America/Argentina/Buenos_Aires,
6490105342,,"ALSINA 601-699",,-34.744405,-58.393613,,,,,America/Argentina/Buenos_Aires,
635104045,,"AVENIDA CRISÓLOGO LARRALDE 2702-2740",,-34.686978,-58.357995,,,,,America/Argentina/Buenos_Aires,
6427111358,,"PLAZA HUINCUL 301-399",,-34.717596,-58.484316,,,,,America/Argentina/Buenos_Aires,
6412121657,,"AVENIDA CROACIA Y UGARTECHE",,-34.518054,-58.791235,,,,,America/Argentina/Buenos_Aires,
635128272,,"AVENIDA BARTOLOMÉ MITRE 3443",,-34.684672,-58.341938,,,,,America/Argentina/Buenos_Aires,
6434129750,,"ALMEYRA 3302-3376",,-34.730239,-58.375248,,,,,America/Argentina/Buenos_Aires,
202857,,"3385 SARMIENTO",,-34.606158,-58.413392,,,,,America/Argentina/Buenos_Aires,
6434106100,,"CENTENARIO URUGUAYO 240",,-34.712318,-58.351136,,,,,America/Argentina/Buenos_Aires,
6861127097,,"GUILLERMO RAWSON 3808",,-34.496925,-58.489991,,,,,America/Argentina/Buenos_Aires,
207288,,"4246 DELLEPIANE LUIS TTE. GRAL.",,-34.659661,-58.470584,,,,,America/Argentina/Buenos_Aires,
628126567,,"VASCO NÚÑEZ DE BALBOA 1850-1898",,-34.783172,-58.334113,,,,,America/Argentina/Buenos_Aires,
6427126320,,"SOLDADO SOSA 3399-3499",,-34.722543,-58.60037,,,,,America/Argentina/Buenos_Aires,
6371121386,,"AVENIDA PRESIDENTE JUAN DOMINGO PERÓN 4518",,-34.577485,-58.549542,,,,,America/Argentina/Buenos_Aires,
6434131380,,"CORONEL ALBARIÑOS 3602-3700",,-34.735029,-58.37326,,,,,America/Argentina/Buenos_Aires,
6756131088,,"LIBERTAD 826",,-34.488141,-58.513937,,,,,America/Argentina/Buenos_Aires,
635109046,,"AVENIDA MANUEL BELGRANO 2062",,-34.675568,-58.357315,,,,,America/Argentina/Buenos_Aires,
6427109521,,"AVENIDA DOCTOR IGNACIO ARIETA 2302",,-34.672591,-58.568463,,,,,America/Argentina/Buenos_Aires,
6568118058,,"AVENIDA CALLAO 2499-2599",,-34.69797,-58.651678,,,,,America/Argentina/Buenos_Aires,
6427103767,,"AVENIDA GENERAL ENRIQUE MOSCONI 410",,-34.659445,-58.530652,,,,,America/Argentina/Buenos_Aires,
6427110009,,"CALIFORNIA 7500-7576",,-34.822369,-58.642938,,,,,America/Argentina/Buenos_Aires,
6882119699,,"AVENIDA GALLESIO Y AVENIDA RIVADAVIA",,-34.1005,-59.034279,,,,,America/Argentina/Buenos_Aires,
628120891,,"AVENIDA HIPÓLITO YRIGOYEN 18785-18799",,-34.865203,-58.389497,,,,,America/Argentina/Buenos_Aires,
6371134592,,"CALLE PELLEGRINI 5502-5530",,-34.570873,-58.571991,,,,,America/Argentina/Buenos_Aires,
6658120919,,"RAMELLA 358",,-34.700748,-58.281803,,,,,America/Argentina/Buenos_Aires,
6427108798,,"AVENIDA CAMINO DE CINTURA 99-199",,-34.667568,-58.598953,,,,,America/Argentina/Buenos_Aires,
6560107811,,"RP23 Y AV. PASTEUR - LA YUNTA",,-34.616361,-58.771258,,,,,America/Argentina/Buenos_Aires,
202145,,"416 MEDRANO AV.",,-34.605792,-58.421283,,,,,America/Argentina/Buenos_Aires,
2032286,,"1404 TRELLES MANUEL R.",,-34.611174,-58.462337,,,,,America/Argentina/Buenos_Aires,
6490126503,,"GRAL. JUAN FACUNDO QUIROGA 1099-1199",,-34.745438,-58.46784,,,,,America/Argentina/Buenos_Aires,
201281,,"3378 SANTA FE AV.",,-34.587247,-58.412807,,,,,America/Argentina/Buenos_Aires,
20531,,"2561 GARAY JUAN DE AV.",,-34.628629,-58.400611,,,,,America/Argentina/Buenos_Aires,
6805111506,,"25 DE MAYO 1849-1899",,-34.464408,-58.652997,,,,,America/Argentina/Buenos_Aires,
691114618,,"DOMINGO SIMONUTTI 1528",,-34.834391,-58.182545,,,,,America/Argentina/Buenos_Aires,
6805102605,,"COLECTORA OESTE RAMAL PILAR",,-34.480253,-58.646507,,,,,America/Argentina/Buenos_Aires,
6441132048,,"CALLE 419_CALLE 135",,-34.879125,-58.10914,,,,,America/Argentina/Buenos_Aires,
2031615,,"201 MEDINA",,-34.638847,-58.490877,,,,,America/Argentina/Buenos_Aires,
20297,,"739 CASEROS AV.",,-34.626961,-58.375017,,,,,America/Argentina/Buenos_Aires,
6427101980,,"AVENIDA BOULOGNE SUR MER 1026",,-34.695408,-58.510419,,,,,America/Argentina/Buenos_Aires,
6441101303,,"BOULEVARD 81_CALLE 27",,-34.949407,-57.948616,,,,,America/Argentina/Buenos_Aires,
6410110377,,"CORONEL BRANDSEN 2132",,-34.642716,-58.685561,,,,,America/Argentina/Buenos_Aires,
6434125476,,"JOSÉ ÁLVAREZ CONDARCO 3401-3499",,-34.742341,-58.370317,,,,,America/Argentina/Buenos_Aires,
628123532,,"AVENIDA 17 DE OCTUBRE 700-798",,-34.800733,-58.337616,,,,,America/Argentina/Buenos_Aires,
6658105414,,"CAMINO GRAL. MANUEL BELGRANO 1917",,-34.750594,-58.30625,,,,,America/Argentina/Buenos_Aires,
628112648,,"JORGE 4539-4599",,-34.780117,-58.346822,,,,,America/Argentina/Buenos_Aires,
6882104951,,"AVENIDA ANTÁRTIDA ARGENTINA Y LINTRIDIS",,-34.112351,-59.059001,,,,,America/Argentina/Buenos_Aires,
635108460,,"JOSÉ MARTÍN DE LA SERNA 1993",,-34.692022,-58.364295,,,,,America/Argentina/Buenos_Aires,
6568117861,,"PRESIDENTE ALESSANDRI 1199-1299",,-34.674216,-58.618999,,,,,America/Argentina/Buenos_Aires,
6490105166,,"ISAAC NEWTON 4702-4800",,-34.726402,-58.477114,,,,,America/Argentina/Buenos_Aires,
6805101981,,"AVENIDA DE LOS CONSTITUYENTES 1809-1849",,-34.452304,-58.653067,,,,,America/Argentina/Buenos_Aires,
691133623,,"AVENIDA MITRE 3450",,-34.775054,-58.184895,,,,,America/Argentina/Buenos_Aires,
203791,,"1787 LARRAZABAL",,-34.655871,-58.497407,,,,,America/Argentina/Buenos_Aires,
20233,,"207 PEPIRI",,-34.640577,-58.408944,,,,,America/Argentina/Buenos_Aires,
6371100064,,"VICENTE LÓPEZ 4285",,-34.561836,-58.566721,,,,,America/Argentina/Buenos_Aires,
6539123468,,"AV. PATRICIOS 6540",,-34.707287,-58.70766,,,,,America/Argentina/Buenos_Aires,
635107164,,"AVENIDA BARTOLOMÉ MITRE 1602-1700",,-34.667797,-58.356017,,,,,America/Argentina/Buenos_Aires,
202290,,"3293 LOPEZ CARLOS ANTONIO",,-34.588573,-58.508118,,,,,America/Argentina/Buenos_Aires,
6749100313,,"RUTA NACIONAL 197 3200-3298",,-34.445267,-58.581485,,,,,America/Argentina/Buenos_Aires,
6658112275,,"AVENIDA HIPÓLITO YRIGOYEN 50-98",,-34.714873,-58.266607,,,,,America/Argentina/Buenos_Aires,
6371114420,,"CALLE 117 2902-3000",,-34.577768,-58.55686,,,,,America/Argentina/Buenos_Aires,
202781,,"3427 SANTA FE AV.",,-34.586826,-58.413431,,,,,America/Argentina/Buenos_Aires,
6371125126,,"AMÉRICA 3569-3699",,-34.559166,-58.547985,,,,,America/Argentina/Buenos_Aires,
204228,,"1594 RAMOS MEJIA JOSE MARIA DR. AV.",,-34.588972,-58.372327,,,,,America/Argentina/Buenos_Aires,
6427116226,,"AVENIDA PRESIDENTE DOCTOR ARTURO U. ILLIA 2635",,-34.677069,-58.56554,,,,,America/Argentina/Buenos_Aires,
206827,,"1909 VERTIZ VIRREY AV.",,-34.559753,-58.44836,,,,,America/Argentina/Buenos_Aires,
635101393,,"AVENIDA BARTOLOMÉ MITRE 6669",,-34.707371,-58.314015,,,,,America/Argentina/Buenos_Aires,
6441124465,,"CAMINO GENERAL BELGRANO_CALLE 493",,-34.887628,-58.028051,,,,,America/Argentina/Buenos_Aires,
2031694,,"3655 RIVADAVIA AV.",,-34.610986,-58.417956,,,,,America/Argentina/Buenos_Aires,
20155,,"2026 SALTA",,-34.631108,-58.38266,,,,,America/Argentina/Buenos_Aires,
6427102224,,"BERMÚDEZ 5201-5299",,-34.682648,-58.604412,,,,,America/Argentina/Buenos_Aires,
628102659,,"AVENIDA HIPÓLITO YRIGOYEN 20339-20399",,-34.882702,-58.389928,,,,,America/Argentina/Buenos_Aires,
6441133365,,"CALLE 476_CALLE 13B",,-34.869835,-58.039522,,,,,America/Argentina/Buenos_Aires,
6760116379,,"TENIENTE GENERAL RICCHIERI 4666",,-34.562466,-58.686109,,,,,America/Argentina/Buenos_Aires,
6568103449,,"CARLOS CASARES 906",,-34.650916,-58.642488,,,,,America/Argentina/Buenos_Aires,
628126536,,"AVENIDA TOMÁS ESPORA 1380-1398",,-34.808056,-58.388665,,,,,America/Argentina/Buenos_Aires,
6434107292,,"PRESIDENTE TENIENTE GENERAL JUAN DOMINGO PERÓN 2102-2200",,-34.676538,-58.402006,,,,,America/Argentina/Buenos_Aires,
6568116396,,"GOBERNADOR DARDO ROCHA 512",,-34.654025,-58.636181,,,,,America/Argentina/Buenos_Aires,
6371134375,,"AVENIDA EVA PERÓN 2810",,-34.581581,-58.558566,,,,,America/Argentina/Buenos_Aires,
6756128985,,"INTENDENTE TOMKINSON 2641",,-34.479248,-58.551303,,,,,America/Argentina/Buenos_Aires,
635125798,,"GRAL. ARREDONDO 3634",,-34.692964,-58.348933,,,,,America/Argentina/Buenos_Aires,
6756129282,,"AVENIDA DEL LIBERTADOR GENERAL SAN MARTÍN 15232",,-34.474597,-58.501602,,,,,America/Argentina/Buenos_Aires,
6568118239,,"SALVADOR CURUTCHET 2199-2299",,-34.634726,-58.638275,,,,,America/Argentina/Buenos_Aires,
6260107673,,"CAMINO DE CINTURA 6759",,-34.749033,-58.489737,,,,,America/Argentina/Buenos_Aires,
6408102214,,"GENERAL PEDRO DÍAZ 857-899",,-34.609176,-58.642557,,,,,America/Argentina/Buenos_Aires,
6441118207,,"CAMINO GENERAL BELGRANO_CALLE 512",,-34.894096,-58.000338,,,,,America/Argentina/Buenos_Aires,
6427127054,,"VIA CERVIÑO 4467",,-34.686435,-58.583428,,,,,America/Argentina/Buenos_Aires,
6252132453,,"JOSÉ HERNÁNDEZ 999-1099",,-34.418037,-58.726212,,,,,America/Argentina/Buenos_Aires,
2031853,,"7421 PAZ GRAL. AV.",,-34.603531,-58.524781,,,,,America/Argentina/Buenos_Aires,
628117101,,"AV. REPUBLIC ARGENTINA 1906",,-34.801585,-58.364772,,,,,America/Argentina/Buenos_Aires,
6371101362,,"AVENIDA 64 4201-4293",,-34.575896,-58.547673,,,,,America/Argentina/Buenos_Aires,
6568131783,,"FATIMA 3099-3199",,-34.664388,-58.65216,,,,,America/Argentina/Buenos_Aires,
6497103051,,"RUTA NACIONAL 5 Y EL CHURRINCHE",,-34.594097,-59.135855,,,,,America/Argentina/Buenos_Aires,
628120609,,"COMBATIENTES DE MALVINAS 201-299",,-34.808767,-58.406448,,,,,America/Argentina/Buenos_Aires,
6805112852,,"AVENIDA MARCELO T. DE ALVEAR 324-398",,-34.500485,-58.643142,,,,,America/Argentina/Buenos_Aires,
6539128037,,"25 DE MAYO 4700-4798",,-34.699064,-58.740186,,,,,America/Argentina/Buenos_Aires,
6568124048,,"COLECTORA SUR ACCESO OESTE 6200-6234",,-34.631757,-58.649275,,,,,America/Argentina/Buenos_Aires,
6434112065,,"VALPARAISO 289",,-34.665193,-58.408343,,,,,America/Argentina/Buenos_Aires,
205276,,"5697 PERON EVA AV.",,-34.662384,-58.485851,,,,,America/Argentina/Buenos_Aires,
6490110775,,"GENERAL PALACIOS 201-299",,-34.754745,-58.380544,,,,,America/Argentina/Buenos_Aires,
6560108118,,"RUTA PROVINCIAL 24 8600-8798",,-34.551723,-58.820423,,,,,America/Argentina/Buenos_Aires,
6441107830,,"DIAGONAL 80_CALLE 116",,-34.901016,-57.949342,,,,,America/Argentina/Buenos_Aires,
6427113129,,"JOSÉ ALICO 1300-1398",,-34.708209,-58.520263,,,,,America/Argentina/Buenos_Aires,
6408127651,,"TENIENTE GENERAL JULIO A. ROCA 749",,-34.593162,-58.623049,,,,,America/Argentina/Buenos_Aires,
6371118986,,"LAVALLE 2369",,-34.546208,-58.552529,,,,,America/Argentina/Buenos_Aires,
6441114845,,"AVENIDA 7_CALLE 58",,-34.91916,-57.943892,,,,,America/Argentina/Buenos_Aires,
6568100965,,"AVENIDA CALLAO 2275-2299",,-34.69676,-58.647801,,,,,America/Argentina/Buenos_Aires,
6515120997,,"MORENO Y LOS OLIVOS.",,-34.470119,-58.75838,,,,,America/Argentina/Buenos_Aires,
204270,,"1808 PY COMODORO AV.",,-34.589386,-58.369867,,,,,America/Argentina/Buenos_Aires,
6434119146,,"EVA PERÓN 3001-3099",,-34.718883,-58.366192,,,,,America/Argentina/Buenos_Aires,
6756112535,,"AVENIDA BERNARDO ADER 983",,-34.520218,-58.558942,,,,,America/Argentina/Buenos_Aires,
6490110118,,"AVENIDA EVA PERÓN 3002-3100",,-34.761385,-58.361354,,,,,America/Argentina/Buenos_Aires,
201156,,"3730 LORETO VIRREY",,-34.580063,-58.459002,,,,,America/Argentina/Buenos_Aires,
6490103250,,"AVENIDA HIPÓLITO YRIGOYEN 7334",,-34.740259,-58.398423,,,,,America/Argentina/Buenos_Aires,
6756101358,,"GENERAL GUIDO 195",,-34.459246,-58.533149,,,,,America/Argentina/Buenos_Aires,
6568112006,,"TENIENTE GENERAL BERGAMINI 1999-2029",,-34.62448,-58.5861,,,,,America/Argentina/Buenos_Aires,
6756113869,,"JUAN B. JUSTO 279",,-34.461481,-58.530359,,,,,America/Argentina/Buenos_Aires,
6410103923,,"EL RANCHO 4095",,-34.599155,-58.690564,,,,,America/Argentina/Buenos_Aires,
6760108079,,"CHUBUT Y CALLE TUCUMAN",,-34.563976,-58.677984,,,,,America/Argentina/Buenos_Aires,
6515122106,,"PASCO Y ALMTE BROWN",,-34.501099,-58.73433,,,,,America/Argentina/Buenos_Aires,
635116224,,"AVENIDA RAMÓN FRANCO 5294",,-34.694778,-58.324202,,,,,America/Argentina/Buenos_Aires,
6490104447,,"AV. GRAL. MARTÍN RODRÍGUEZ 2349-2399",,-34.742107,-58.445719,,,,,America/Argentina/Buenos_Aires,
20514,,"2654 PATAGONES",,-34.637134,-58.399338,,,,,America/Argentina/Buenos_Aires,
206725,,"1579 REPUBLICA BOLIVARIANA DE VENEZUELA",,-34.61467,-58.388597,,,,,America/Argentina/Buenos_Aires,
6270125457,,"RUBEN DARIO 300-398",,-34.789487,-58.525793,,,,,America/Argentina/Buenos_Aires,
6490117393,,"HOMERO 3214",,-34.735507,-58.461879,,,,,America/Argentina/Buenos_Aires,
628134518,,"EL PICAFLOR 2699-2799",,-34.780821,-58.333275,,,,,America/Argentina/Buenos_Aires,
202308,,"2014 THAMES",,-34.58521,-58.426855,,,,,America/Argentina/Buenos_Aires,
6427127465,,"JUAN DE ALAGÓN 2-100",,-34.704161,-58.593229,,,,,America/Argentina/Buenos_Aires,
202767,,"1181 HEREDIA",,-34.579835,-58.463267,,,,,America/Argentina/Buenos_Aires,
6658104973,,"ANDRADE 202-248",,-34.708045,-58.267626,,,,,America/Argentina/Buenos_Aires,
6434115400,,"EVA PERÓN 1702-1800",,-34.7081,-58.380371,,,,,America/Argentina/Buenos_Aires,
207379,,"364 FIGUEROA D. APOLINARIO CORONEL",,-34.604544,-58.445912,,,,,America/Argentina/Buenos_Aires,
2031731,,"2867 ARANGUREN JUAN F. DR.",,-34.625014,-58.471668,,,,,America/Argentina/Buenos_Aires,
207346,,"2226 ESPA?A AV.",,-34.621708,-58.35442,,,,,America/Argentina/Buenos_Aires,
6274108357,,"AVENIDA CALCHAQUÍ 1761",,-34.790249,-58.252866,,,,,America/Argentina/Buenos_Aires,
6434105047,,"RUTA NACIONAL 205 6702-6800",,-34.733135,-58.39696,,,,,America/Argentina/Buenos_Aires,
6490112389,,"DOCTOR JORGE MELBER 2702-2800",,-34.811449,-58.431186,,,,,America/Argentina/Buenos_Aires,
6539120953,,"ALMTE BROWN 1849-1899",,-34.684726,-58.719903,,,,,America/Argentina/Buenos_Aires,
6805130643,,"RUPERTO MAZZA 1200-1298",,-34.436709,-58.576107,,,,,America/Argentina/Buenos_Aires,
628117400,,"SAN LUIS 2300-2398",,-34.794187,-58.342873,,,,,America/Argentina/Buenos_Aires,
6532105309,,"AV. N° 29 Y CALLE 12 - HOSPITAL",,-34.655682,-59.433265,,,,,America/Argentina/Buenos_Aires,
6434133528,,"CNEL. BELTRÁN 193",,-34.725752,-58.397494,,,,,America/Argentina/Buenos_Aires,
691104703,,"CAMINO GENERAL BELGRANO 3500-3548",,-34.798347,-58.230166,,,,,America/Argentina/Buenos_Aires,
6427118609,,"GUILLERMO MARCONI 1649-1699",,-34.701432,-58.608441,,,,,America/Argentina/Buenos_Aires,
635106479,,"AVENIDA MANUEL BELGRANO 1232-1300",,-34.668599,-58.363639,,,,,America/Argentina/Buenos_Aires,
6568130780,,"DOCTOR MARCOS DE AVELLANEDA 2670",,-34.677225,-58.619603,,,,,America/Argentina/Buenos_Aires,
6490104780,,"ANTÁRTIDA ARGENTINA 2802-2900",,-34.804361,-58.437611,,,,,America/Argentina/Buenos_Aires,
6658109931,,"AVENIDA CALCHAQUÍ 3439-3599",,-34.756473,-58.28134,,,,,America/Argentina/Buenos_Aires,
6490130646,,"LUZURIAGA 699-799",,-34.788488,-58.435095,,,,,America/Argentina/Buenos_Aires,
6840104781,,"AVIADOR TENIENTE BENJAMÍN MATIENZO 2550-2588",,-34.59707,-58.594635,,,,,America/Argentina/Buenos_Aires,
6371130398,,"MITRE 5571-5599",,-34.570463,-58.574679,,,,,America/Argentina/Buenos_Aires,
6490129273,,"DOYHENARD 402-500",,-34.801794,-58.423364,,,,,America/Argentina/Buenos_Aires,
206067,,"4889 BELAUSTEGUI LUIS DR.",,-34.630261,-58.497941,,,,,America/Argentina/Buenos_Aires,
6427101584,,"LA HAYA 2722",,-34.70656,-58.589127,,,,,America/Argentina/Buenos_Aires,
6434129815,,"CARLOS CASARES 2001-2099",,-34.699249,-58.39874,,,,,America/Argentina/Buenos_Aires,
6371101643,,"AVENIDA 101 DOCTOR RICARDO BALBÍN 3928",,-34.566885,-58.560163,,,,,America/Argentina/Buenos_Aires,
6490103753,,"CAAGUAZÚ 333",,-34.744868,-58.345715,,,,,America/Argentina/Buenos_Aires,
6427111476,,"AVENIDA GENERAL ROJO 2236",,-34.754341,-58.595289,,,,,America/Argentina/Buenos_Aires,
6658119994,,"CALLE 896 2801-2899",,-34.770167,-58.319431,,,,,America/Argentina/Buenos_Aires,
6434108946,,"GENERAL VILLEGAS 301-399",,-34.733256,-58.402548,,,,,America/Argentina/Buenos_Aires,
6840115515,,"INGENIERO PEREYRA 3408",,-34.642145,-58.531915,,,,,America/Argentina/Buenos_Aires,
6658109354,,"AVENIDA CALCHAQUÍ 142",,-34.73016,-58.298763,,,,,America/Argentina/Buenos_Aires,
2031717,,"2967 DIAZ COLODRERO",,-34.569511,-58.488931,,,,,America/Argentina/Buenos_Aires,
6658129476,,"HUMBERTO PRIMO 550-594",,-34.720982,-58.249048,,,,,America/Argentina/Buenos_Aires,
6408125649,,"PLANES 1899-1999",,-34.580258,-58.657694,,,,,America/Argentina/Buenos_Aires,
6658103679,,"RODOLFO LÓPEZ 700-798",,-34.72379,-58.270758,,,,,America/Argentina/Buenos_Aires,
204382,,"2481 LACROZE FEDERICO AV.",,-34.571284,-58.445648,,,,,America/Argentina/Buenos_Aires,
20322,,"1812 PIEDRAS",,-34.629783,-58.373519,,,,,America/Argentina/Buenos_Aires,
6408118147,,"MOISÉS LEBENSOHN 4200-4298",,-34.616884,-58.651233,,,,,America/Argentina/Buenos_Aires,
6274119509,,"CONCEJA ESTREBAN PISANI 1128",,-34.842972,-58.280608,,,,,America/Argentina/Buenos_Aires,
6861128087,,"AVENIDA BERNARDO ADER 3251-3299",,-34.534318,-58.542536,,,,,America/Argentina/Buenos_Aires,
6434133824,,"25 DE MAYO 1656-1670",,-34.703004,-58.416813,,,,,America/Argentina/Buenos_Aires,
6658110238,,"ABRAHAM MENDELEVICH 2024",,-34.771345,-58.31,,,,,America/Argentina/Buenos_Aires,
6560129487,,"MARTÍN GARCÍA 1204-1248",,-34.581483,-58.745676,,,,,America/Argentina/Buenos_Aires,
6490126270,,"MADRID 400-498",,-34.772766,-58.435068,,,,,America/Argentina/Buenos_Aires,
6539113409,,"DE LA UNIÓN 2099-2199",,-34.749944,-58.701956,,,,,America/Argentina/Buenos_Aires,
203716,,"1493 BOEDO AV.",,-34.631229,-58.415955,,,,,America/Argentina/Buenos_Aires,
6427128755,,"AMÉRICA 2899-2987",,-34.667292,-58.582786,,,,,America/Argentina/Buenos_Aires,
6434132833,,"CARABOBO 451-499",,-34.662412,-58.416775,,,,,America/Argentina/Buenos_Aires,
201106,,"1522 RUIZ DE LOS LLANOS",,-34.624862,-58.521794,,,,,America/Argentina/Buenos_Aires,
2033235,,"1687 OLLEROS AV.",,-34.564241,-58.437461,,,,,America/Argentina/Buenos_Aires,
6434108733,,"VILLA DE LUJÁN 2701-2799",,-34.723233,-58.382867,,,,,America/Argentina/Buenos_Aires,
207433,,"157 HORNOS GRAL.",,-34.630129,-58.378763,,,,,America/Argentina/Buenos_Aires,
6410128040,,"ALMAGRO 2318",,-34.650471,-58.698666,,,,,America/Argentina/Buenos_Aires,
635127193,,"AVENIDA BARTOLOMÉ MITRE 3680",,-34.68628,-58.340468,,,,,America/Argentina/Buenos_Aires,
628124798,,"ANEMONA 6300-6398",,-34.789635,-58.318825,,,,,America/Argentina/Buenos_Aires,
6490133177,,"PROFESOR MARINO 701-799",,-34.782011,-58.402321,,,,,America/Argentina/Buenos_Aires,
6539121267,,"AVENIDA PATRICIOS 5399-5479",,-34.698548,-58.697885,,,,,America/Argentina/Buenos_Aires,
6434119833,,"GENERAL CALLE DE ALVEAR 4102-4200",,-34.735422,-58.365141,,,,,America/Argentina/Buenos_Aires,
6371120621,,"AVENIDA BRIGADIER GENERAL JUAN MANUEL DE ROSAS 2602-2626",,-34.531287,-58.575397,,,,,America/Argentina/Buenos_Aires,
2031296,,"4310 DIAZ VELEZ AV.",,-34.608696,-58.42796,,,,,America/Argentina/Buenos_Aires,
6371115820,,"AV. LIBERTADOR 6401-6499",,-34.552843,-58.586546,,,,,America/Argentina/Buenos_Aires,
6371113058,,"AMANCIO ALCORTA 701-749",,-34.523273,-58.561872,,,,,America/Argentina/Buenos_Aires,
204218,,"1245 SAN MARTIN",,-34.592869,-58.373305,,,,,America/Argentina/Buenos_Aires,
6490132949,,"CALLE MOLINA ARROTEA 2402",,-34.766137,-58.430598,,,,,America/Argentina/Buenos_Aires,
6126119381,,"SAN MARTÍN Y LUIS COSTA",,-34.158191,-58.959863,,,,,America/Argentina/Buenos_Aires,
6840106081,,"BARTOLOMÉ MITRE 4600-4636",,-34.610125,-58.560899,,,,,America/Argentina/Buenos_Aires,
